,Season,TeamID,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,AdjEM,AdjO,AdjD,AdjT,Luck,AdjEM_SOS,OppO_SOS,OppD_SOS,AdjEM_NCSOS,Season_ELO
83,2006,1211,3,10.0,0.5863967370700929,0.528051718601296,0.16290981811858699,0.37420613396762137,0.4515268146966146,0.39451839096818153,120.43529929978061,108.85721665325923,14.556010768958565,0.6578830939246342,0.7860402675395839,0.9,15.64,119.1,103.5,66.3,0.036000000000000004,4.38,104.4,100.0,7.98,1959.4128711898686
84,2006,1242,4,36.0,0.6710991473387289,0.5251762574158497,0.1891972736246496,0.3771749830012999,0.36433268571399274,0.38745472082986115,111.40119488388432,91.85827319261466,17.713326358306706,0.6669686541051605,0.6511951435735119,0.7741935483870968,23.22,110.4,87.2,67.7,-0.043,6.03,106.0,99.9,-1.11,1987.8163017343493
85,2006,1338,5,15.0,0.6334760245649697,0.5081992522096866,0.17407372638236412,0.38547225430720433,0.4104807155699975,0.38546469067640615,113.3365438166075,98.09199634925011,16.998766956658624,0.7226805629009884,0.6962921945270244,0.7741935483870968,21.72,112.4,90.6,64.6,-0.031,7.81,108.0,100.1,-6.92,1963.4225739769504
86,2006,1231,6,35.0,0.5459843557610541,0.5413515061394332,0.19025803017688422,0.3090380902617679,0.32525623566157164,0.3747011634015836,109.82446486956847,102.0750433818596,15.966922737868359,0.6965709791799927,0.6811241326407288,0.6206896551724138,15.53,110.0,94.4,66.5,-0.012,9.77,108.8,99.0,2.17,1801.3179147198716
87,2006,1266,7,19.0,0.5379139840976016,0.5279649597962118,0.18333291896912485,0.35072010702203454,0.30817372855483294,0.3733892943483978,112.24389678672489,105.26865299803855,15.852584699482627,0.6309309246872523,0.7194718577419061,0.6551724137931034,15.36,112.8,97.4,68.1,-0.012,8.82,108.6,99.8,-1.71,1767.0222211850862
88,2006,1116,8,45.0,0.6224292874222643,0.5118880419980715,0.1647903382611115,0.3579040370559997,0.40089451650527713,0.37766778625149805,113.41791916879932,99.01499108283659,16.039105345571905,0.6424775389096021,0.6933321218852179,0.7096774193548387,18.47,112.2,93.8,66.0,-0.062,6.35,106.0,99.6,-4.78,1801.7814736484079
89,2006,1137,9,51.0,0.6727364157009451,0.5365700774668342,0.19998532935389854,0.3163295016771613,0.43669954075202705,0.3933951947734446,109.6554448559224,91.84635852311119,16.73189052892288,0.7016282713334714,0.704671015816079,0.8620689655172413,12.56,105.7,93.1,61.8,0.092,-3.17,100.2,103.4,7.18,1636.4631408662945
90,2006,1104,10,46.0,0.5527858881048531,0.5062474329946935,0.17632437152441166,0.3744821128119262,0.40455006338487753,0.38215899814909715,112.03168208172387,108.02334907356368,13.551208737510304,0.6673358909745077,0.717207030871517,0.5862068965517241,12.48,112.8,100.3,63.4,0.005,9.21,107.7,98.4,1.6,1824.2411299620403
91,2006,1361,11,65.0,0.572339636543938,0.5272609413922714,0.18626502326145933,0.39226303850368954,0.4254574065830187,0.3997418510604641,115.48309881283103,103.92346008617267,14.205540751678079,0.6461133997164275,0.7150484965353441,0.7333333333333333,12.78,112.8,100.0,66.1,-0.001,2.27,103.7,101.5,-2.2,1687.3994484235636
92,2006,1245,12,60.0,0.5526999597242367,0.5063517246855721,0.17027231571000048,0.32588205067708104,0.4097023370841378,0.3717405294997658,111.56708665515424,101.06713996969884,14.484376311225198,0.7320345934855084,0.7271183191117309,0.75,10.54,108.3,97.8,65.7,0.017,0.67,103.2,102.5,-1.52,1735.1967409386964
93,2006,1133,13,34.0,0.578001067371878,0.4969952859411926,0.1855593876585722,0.3474605708615818,0.33408916775554837,0.3647934506267686,106.93590244573707,96.0054582128773,16.556847880814114,0.6882959488390594,0.7080270151054465,0.6666666666666666,16.5,107.5,91.0,69.3,-0.019,6.94,105.4,98.5,-2.22,1660.691702237805
94,2006,1462,14,99.0,0.6057218258932381,0.5288347098436657,0.1728632383370163,0.334603189391117,0.42064388019885707,0.38476691342977226,114.3813001126972,100.91610399531771,17.03880786672008,0.6690337782647142,0.7170978535841095,0.6774193548387096,12.73,110.9,98.2,65.3,-0.065,1.91,103.6,101.6,-3.38,1769.6113001192368
95,2006,1125,15,117.0,0.5504401769095564,0.5799410320256555,0.19512363929905996,0.35348024493411767,0.3680318867307007,0.4066581546314558,117.6906317357549,108.96003187975322,16.764079210741258,0.6369635821863175,0.6979979468871045,0.6666666666666666,-0.73,107.1,107.8,69.1,0.024,-8.62,99.7,108.4,5.97,1514.8276981066558
96,2006,1331,16,131.0,0.5993111150818335,0.5174251048720809,0.17661781791423561,0.38783691914022767,0.40719634752867834,0.38977133238473854,114.26171504321212,103.85990177235132,16.31585687095,0.6947838332974923,0.7140547710614895,0.6451612903225806,5.7,107.1,101.4,66.9,-0.035,-3.45,102.8,106.2,6.88,1629.3484560277416
97,2006,1437,1,2.0,0.604983680859468,0.506133886081797,0.14050173723225784,0.36720279792175975,0.37654004173877376,0.3675005545859512,118.9284711745378,100.53011430805772,13.588054016023989,0.6535823764749871,0.7551768606284568,0.8620689655172413,24.59,116.3,91.7,65.6,0.08,10.79,108.4,97.6,3.17,1953.2328997520895
98,2006,1326,2,5.0,0.6000528485467025,0.5450005215381836,0.15826995724008774,0.31131791260011016,0.352521346310801,0.3727094823919375,117.03782344097871,99.64763630750579,16.860751216408012,0.6697969877227405,0.7115400110802171,0.8333333333333334,20.68,113.0,92.3,65.2,0.028,6.74,107.0,100.3,-3.33,1856.616107229431
99,2006,1196,3,23.0,0.6667987466123829,0.5755428247786777,0.18907208985911442,0.3445501556673885,0.42565129680482156,0.41024287803045073,119.65681488138097,97.90627897153786,17.49084760875151,0.6682320319656789,0.7489931483742566,0.8181818181818182,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,1993.502325585684
100,2006,1130,4,33.0,0.6068746635549666,0.5453952230460523,0.1715387974609961,0.41103770230391895,0.45832966511107653,0.4119997788111152,120.16235639666657,108.31305536283939,18.560566524771797,0.6356057593915829,0.6630964227716403,0.78125,18.65,117.8,99.2,61.5,0.024,7.43,107.1,99.7,-5.69,1914.9146878689655
101,2006,1305,5,18.0,0.6111824961833334,0.501540971545017,0.1621207547533897,0.36720158180563195,0.3797544045886002,0.37155005435577065,112.49148118157292,98.07938570446376,16.11237526427351,0.6752340121484429,0.713499313394793,0.8387096774193549,15.22,110.0,94.8,65.8,0.024,1.9,103.6,101.7,3.89,1835.071054480904
102,2006,1328,6,12.0,0.5935426955754064,0.5057491498762872,0.18410477969654918,0.43640758458637813,0.3578530557715987,0.38928533015766764,113.6842765572839,104.82115576603024,15.75833397638307,0.7163531560678401,0.7241718364480202,0.7142857142857143,13.99,113.0,99.0,62.4,0.049,6.16,105.5,99.3,-0.61,1871.9757574305013
103,2006,1207,7,41.0,0.6010639950985205,0.5430958717287815,0.1673531430840816,0.35411645495199034,0.3411077906679089,0.3810660940531174,116.62847691698384,103.94375612515361,18.087986194036194,0.6889326390188807,0.6849731629452991,0.7,21.29,116.5,95.2,57.8,-0.026,9.58,108.1,98.5,-1.83,1781.1793324560601
104,2006,1112,8,24.0,0.5702550763921365,0.47833105682752874,0.16044744661320698,0.3595028760683933,0.33038531815766975,0.3529026573216425,107.89593815077981,100.94476659116751,14.731203758834397,0.6415734792196299,0.699619501221549,0.6129032258064516,17.23,112.2,95.0,67.7,-0.037000000000000005,10.53,108.0,97.5,9.27,1889.9825759117343
105,2006,1458,9,17.0,0.5561063369357171,0.48729458462818154,0.14736110076019598,0.3505674808424197,0.3885764758727854,0.3601580765907234,111.26097067918764,101.4396104905642,14.29730320922641,0.6915743005260477,0.6533833268073885,0.6333333333333333,14.94,111.5,96.6,65.2,-0.024,7.96,106.6,98.6,0.91,1841.4129080950063
106,2006,1320,10,25.0,0.5921079325461989,0.5198439763521737,0.1754100103655879,0.276994609713314,0.3651547916371328,0.3619622338204992,109.23732337787666,98.26884122966545,15.910214912046126,0.7241921318851307,0.7150695930063097,0.7,15.84,109.0,93.1,59.6,-0.025,6.18,104.4,98.2,0.24,1702.031549396805
107,2006,1454,11,58.0,0.55960544274061,0.49228280791016255,0.1653910519477825,0.3894434166883233,0.3970598355613005,0.3757085448228704,112.98474470293675,100.92725582728562,13.044559307073586,0.708620115975823,0.6929348512567028,0.7142857142857143,11.86,108.3,96.5,67.7,0.017,1.54,104.9,103.4,4.95,1744.5518031315876
108,2006,1285,12,71.0,0.5793735620723618,0.5616908802174883,0.17650507660350392,0.3393236256565004,0.37757435312418675,0.3933034993377994,117.57797139071556,106.80931251694487,18.007823660373017,0.6995137065262002,0.705269506631558,0.7777777777777778,8.95,111.6,102.7,66.2,0.056,-0.62,103.6,104.2,-0.71,1581.7075052120276
109,2006,1334,13,100.0,0.6340647484111486,0.5475608881064007,0.16685569673177503,0.31733832371017223,0.3555958953862443,0.37754532847547506,116.40334949617831,100.2023125635562,16.94218677290132,0.690644907108612,0.7313442595346518,0.7586206896551724,10.87,109.8,99.0,62.8,0.01,-1.99,102.7,104.7,0.54,1706.4985104438144
110,2006,1375,14,73.0,0.5847529048667192,0.5329213819649555,0.1675530414600976,0.3243788582326912,0.3596423386266069,0.37387893559153584,114.09540510099886,101.28994612638994,15.221731305225454,0.687048944139153,0.7093390289611063,0.7931034482758621,9.28,109.1,99.9,65.7,0.056,-2.51,100.8,103.3,-3.47,1627.1271690758265
111,2006,1172,15,98.0,0.5454583244355178,0.5260216232780992,0.16469704478826308,0.3548932827472624,0.30153168958630844,0.3677913204957041,116.0730781254695,107.20263929913472,17.982101343031612,0.7286905820316458,0.7686172969085616,0.6296296296296297,4.86,109.9,105.0,66.0,-0.025,-3.3,101.4,104.7,9.24,1604.1303344002406
112,2006,1214,16,304.0,0.5359603091572207,0.4717551343703742,0.19596463380576237,0.36333023184741087,0.3921396070433554,0.3691801996255758,101.06581075790203,96.35046509928775,12.879300364045573,0.7080590165338024,0.6156475106993385,0.5161290322580645,-10.4,91.9,102.3,68.5,-0.057,-14.27,93.3,107.6,-8.98,1350.9171826367597
113,2006,1284,16,156.0,0.5532929568434632,0.5066785540258918,0.20148576185136935,0.2661741266448667,0.34351933578490923,0.3578055877699088,100.76820518642373,99.1774318613894,16.275025767065515,0.6536750665799457,0.6449315797968678,0.5625,-0.68,95.8,96.4,64.6,0.018000000000000002,-3.55,101.2,104.7,4.12,1443.8457922866844
114,2006,1163,1,3.0,0.6812031802049734,0.5129262470548933,0.16457339920679573,0.43995770598896644,0.4192310760079863,0.39719005122264767,118.28757561963067,95.76240064782068,15.161599010671159,0.6779776178561716,0.6901347075381602,0.9,25.44,117.8,92.3,68.7,0.077,8.98,107.4,98.4,-3.8,2030.600370867287
115,2006,1397,2,6.0,0.5494376025147545,0.5410108936606021,0.15278419874957117,0.3140848153137493,0.3467280321041659,0.3694265750300084,116.96754625785694,105.80841743340852,16.876913680135576,0.6606064070899751,0.6965085162606925,0.75,19.44,116.6,97.2,71.1,0.012,9.44,108.0,98.5,-0.74,1831.2355639415262
116,2006,1314,3,8.0,0.6273769602868897,0.5434810804372584,0.19372813677685832,0.4155357135349188,0.42216248035653786,0.4122559811295825,117.08954582188788,100.91674752696323,17.246588827721055,0.6814167410172065,0.6971987267030769,0.7586206896551724,22.16,115.9,93.7,70.2,-0.01,9.1,107.6,98.6,-0.83,2011.4110358923397
117,2006,1228,4,9.0,0.6295507625843463,0.5232325624718083,0.16270627276104022,0.37418832612307223,0.32879951557819137,0.37412718574032655,114.52626412067207,95.66462498183472,16.338534582084353,0.7106215997411046,0.624993660700051,0.8064516129032258,23.2,114.5,91.3,62.1,-0.019,6.77,106.4,99.6,-4.52,2022.7897249680082
118,2006,1449,5,20.0,0.5996530845944089,0.5261366689701843,0.17176533604506494,0.42412439692188303,0.33498170437924735,0.3884681366406037,118.1434794111808,99.95656992300198,15.60221194283249,0.6851145761805587,0.7536853539242524,0.8,20.09,114.8,94.7,71.6,0.006999999999999999,5.21,105.5,100.3,-7.56,1898.5691082684118
119,2006,1277,6,16.0,0.5625989521600616,0.5303961037088544,0.1810193873451647,0.35862759408400774,0.382060482833764,0.38644787956169907,115.24311755224745,106.9280036919179,17.302358873374462,0.7046289503521512,0.7735253780256043,0.65625,16.02,116.3,100.3,64.2,0.004,8.89,106.4,97.5,-1.03,1882.6828050047504
120,2006,1455,7,28.0,0.5747378912581188,0.5033370821424858,0.17138224376481764,0.35902687766494656,0.3649897521520621,0.37073423215399737,111.81743676211045,100.9352286295162,16.46967530755237,0.7148294637477876,0.7408824711801923,0.7419354838709677,16.06,111.8,95.7,62.6,0.032,6.03,104.7,98.7,0.35,1729.514944767632
121,2006,1246,8,39.0,0.5544049732740819,0.5205836099253007,0.16972212111438714,0.3729458875459137,0.2981369137133525,0.3699736888149027,112.55007548983292,104.5051480168263,15.227413251107087,0.6628014666701092,0.6522590338485357,0.6363636363636364,17.13,114.4,97.3,64.1,-0.001,10.02,108.2,98.2,3.02,1923.506329664067
122,2006,1412,9,44.0,0.5737267832945833,0.5167717711853714,0.15931796718748875,0.2867538865039884,0.3890891783557844,0.3622523543251862,110.3068902040977,97.90235991570151,15.83252681796036,0.5941112039514054,0.6570901164674432,0.7931034482758621,12.65,109.1,96.5,68.5,0.058,1.51,101.8,100.3,0.98,1800.5787775080341
123,2006,1371,10,48.0,0.5035401497500062,0.4621754732233845,0.16932705836697043,0.3518457294419309,0.39017234107630694,0.3560969509309286,105.98152186327687,103.94484367881248,13.502883133525248,0.6910408699187687,0.7351538639046508,0.6206896551724138,9.06,106.5,97.4,65.7,0.086,6.93,106.0,99.1,-1.81,1722.0651491226174
124,2006,1206,11,30.0,0.6335873277894302,0.5442337951868103,0.1787189384017599,0.31658586385782966,0.35433472465508664,0.3788406341449931,112.29088259016241,95.09768600473038,16.798372695636793,0.6897531727555036,0.6744642928657985,0.7666666666666667,18.16,109.7,91.5,62.6,0.017,4.11,105.3,101.2,2.16,1699.4687552232965
125,2006,1429,12,54.0,0.6007039883116023,0.563722398179175,0.17837867505588548,0.3178717499393601,0.32226919982961033,0.381998357997955,116.27034286582901,104.39568236477686,18.459240922090796,0.668391229632801,0.7174359983364111,0.7333333333333333,10.86,113.4,102.6,60.9,0.026,1.59,102.8,101.2,-2.41,1759.7613130494935
126,2006,1102,13,38.0,0.6154126501114667,0.5805643328958442,0.1720445518704139,0.26112731787863513,0.3342777699986483,0.3776040002014654,117.50543880292997,100.68155543697286,18.289126994665565,0.6376309810408475,0.7453847768711214,0.7857142857142857,14.87,113.2,98.3,54.7,-0.001,0.57,102.8,102.2,-6.63,1741.195401310736
127,2006,1293,14,64.0,0.6105768555960671,0.5171782661080905,0.15993346509106085,0.3730472187154836,0.3268429723444319,0.3704905623107629,114.22700091074805,98.73849382251754,16.853770719375575,0.6797681635853302,0.6551925904600187,0.7931034482758621,8.56,104.5,96.0,63.2,0.01,-5.31,102.3,107.6,4.32,1652.4921663203202
128,2006,1457,15,72.0,0.6485912309354773,0.5163054650082914,0.1764355599623889,0.3761313755168938,0.39430807375889204,0.38500356216112647,113.60819481488244,95.77075672150994,16.37016066537428,0.7013742378811912,0.6941019623069207,0.75,10.27,104.4,94.2,64.0,-0.027000000000000003,-5.29,102.1,107.4,8.15,1588.2452214475704
129,2006,1107,16,128.0,0.5422752171503119,0.5183831592921769,0.18781098048631278,0.34497386758679427,0.43739965154067184,0.38891073008690863,111.21514793386667,103.74976369625531,14.169972829083516,0.6863054635416488,0.7167664434428835,0.6774193548387096,2.63,106.2,103.6,63.8,0.027000000000000003,-5.65,99.6,105.3,0.12,1415.8230432471382
195,2008,1314,1,2.0,0.6455720273691036,0.5277215677701083,0.1586666597987333,0.42242053936669166,0.40123157333178633,0.3954241359308329,121.12682469738773,99.64198893867929,15.213463115074665,0.7130147059554449,0.7495357434872307,0.9411764705882353,30.22,122.1,91.9,72.5,0.05,10.18,108.0,97.8,1.5,2121.6513464975005
196,2008,1397,2,1.0,0.5875440199060025,0.528448258031209,0.14744060459859323,0.36275564874165345,0.3741681346968868,0.3769158043149957,118.6316039297648,102.43851908807837,16.74761901327338,0.6578077989878675,0.6559365282458178,0.875,22.17,116.2,94.0,70.7,0.11,9.58,109.4,99.8,7.64,1957.8628211355358
197,2008,1257,3,11.0,0.6357002328855473,0.521347264004028,0.1700987210286724,0.3272869022736329,0.373924626561752,0.3726096602977687,111.69741407125069,95.41325003187637,15.635460421999749,0.6988696868256246,0.647695127590109,0.75,25.41,113.1,87.7,65.3,-0.057,9.34,108.4,99.0,0.79,1943.4683788455277
198,2008,1450,4,21.0,0.6491801141650204,0.5457804580187906,0.15288435491486171,0.2818888425344639,0.4048516676681005,0.3736387905933396,117.39083081087855,99.46156196049883,16.759297236210507,0.7038160975041378,0.7335932703439606,0.75,24.32,115.1,90.8,58.3,-0.004,8.99,109.0,100.0,-6.51,1854.085572327983
199,2008,1323,5,19.0,0.6129842973035268,0.5321826126883398,0.15464693073967828,0.3605054971778769,0.3622086158129622,0.37796716956777515,118.65636535418687,103.28508227088616,18.343440890467132,0.6924092778655415,0.7337274187287384,0.7741935483870968,19.07,114.6,95.6,69.5,0.042,6.88,107.5,100.6,-7.02,1889.8636481440462
200,2008,1328,6,24.0,0.5752748632631141,0.5027151609341671,0.1687752090882429,0.3354363756716758,0.39496271816958284,0.36961154950550007,109.12443167228633,101.84144321740584,13.86983435359203,0.7065124025062308,0.6711714997379581,0.6666666666666666,14.47,109.5,95.1,63.1,0.077,9.45,108.3,98.9,-0.55,1790.8657929914973
201,2008,1139,7,18.0,0.6195301604460155,0.541721738897923,0.14951800420951256,0.2923161649009674,0.37561405388200403,0.36887353767404135,118.17637259325677,99.62766314025767,15.81431295076887,0.6901397652386354,0.7257186086879132,0.90625,19.97,116.2,96.2,59.5,0.002,2.79,104.3,101.5,5.43,1826.2526333739743
202,2008,1231,8,17.0,0.6364355469325715,0.525446181939024,0.1733881745768352,0.35509708487274966,0.44373685243973804,0.39110546126032897,115.95411885409776,100.28480891255003,14.182039548961773,0.7117764251911336,0.7741003980427223,0.78125,18.43,114.6,96.1,66.2,0.037000000000000005,6.28,106.6,100.3,-2.3,1871.5071882468114
203,2008,1116,9,43.0,0.5852760432895998,0.5183646674771495,0.18736971504097727,0.37271802670827103,0.37156899740230254,0.38446725070310367,111.19580279146439,101.32894502837101,14.899644082254984,0.6830597530281051,0.6699913702140852,0.6666666666666666,15.19,111.4,96.2,66.5,0.008,7.19,108.4,101.2,-0.61,1820.9732299656473
204,2008,1375,10,25.0,0.6296025658314113,0.5401240491504815,0.17801958216423724,0.37344253095838686,0.487475931037595,0.4083644110485686,117.93350334876537,101.9311303549785,16.40024279575301,0.7039667533587916,0.6982052065296507,0.8064516129032258,11.8,112.6,100.8,64.8,-0.002,-2.07,103.1,105.2,0.9,1677.3290230321788
205,2008,1386,11,55.0,0.5723517939008987,0.5484846540704867,0.1687991080814307,0.3231486293634846,0.40837380908791654,0.3874794358844369,117.38243879848136,107.13897691027907,16.488832026882996,0.6629142607825642,0.7326879151436789,0.6363636363636364,14.32,115.1,100.8,64.0,-0.069,5.81,106.9,101.1,1.34,1748.745545749311
206,2008,1206,12,64.0,0.5966801491810491,0.5306412270550451,0.1635630714469009,0.3221681550514452,0.4105707923350611,0.37916650854429146,114.94599714361408,102.44403950231995,15.142640910687449,0.7254891884930637,0.7121998267181241,0.696969696969697,9.68,110.7,101.0,61.6,-0.01,-0.57,102.6,103.2,2.28,1685.3758642517832
207,2008,1457,13,110.0,0.5712047506669665,0.49999397017003255,0.17079720441338636,0.33570962035268953,0.36814660707125,0.36506080430258503,106.54199374184962,96.63204803253026,14.531333347518043,0.71712745396939,0.5949842829162628,0.6451612903225806,6.38,99.5,93.1,61.6,-0.0,-1.01,105.1,106.1,7.81,1625.50460714172
